CODIGO_E4E;CODIGO_EC;DESC;CONTRATISTA;UNIDAD;DISPERSION;GM
NF1623;SCO401;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRO  DE TAPA PARA CAJA DE INSPECCIÓN SENCILLA, DOBLE O TRIPLE.;JA10136439;Unidad;T2;LELE0502
NF1624;SHO426;T2 - INSTALACIÓN DE UN SECCIONADOR SUBTERRANEO  (CUCHILLAS, FUSIBLES, LLAVES FACA);JA10136439;Unidad;T2;LELE0502
NF1625;SHO427;T2 - RETIRO DE UN SECCIONADOR SUBTERRANEO  (CUCHILLAS, FUSIBLES, LLAVES FACA);JA10136439;Unidad;T2;LELE0502
NF1626;SHO430;T2 - INSTALACIÓN PLACA O MARCAS DE LADOS PARA EQUIPOS O POSTES;JA10136439;Unidad;T2;LELE0502
NF1627;SHO436;T2 - SUPLEMENTO MAQUINARIA ESPECIAL INSTALACIÓN TRANSFORMADOR INTERIOR DE EDIFICIO;JA10136439;Global;T2;LELE0502
NF1628;SHO437;T2 - INSTALACION BYPASS MOVIL;JA10136439;Unidad;T2;LELE0502
NF1629;SCO301;T2 - LEVANTAMIENTO CATASTRAL DE LA RED DE TELECOMUNICACIONES SUBTERRANEA (PARABÓLICAS, TELEFONÍA VOZ Y DATOS) COMPARTIDA CON INFRAESTRUCTURA DE CODENSA. S.A.E.S.P. POR POSTE.;JA10136439;Estructura;T2;LELE0502
NF1630;SHO602;T2 - PAGO ADICIONAL POR TRABAJOS RELIZADOS EN HORARIO NOCTURNO O EN DIAS FESTIVOS;JA10136439;Puntos;T2;LELE0502
NF1631;SHO605;T2 - OPERACIÓN EN EQUIPOS MT DE DISTRIBUCIÓN SUBTERRÁNEA;JA10136439;Unidad;T2;LELE0502
NF1632;SHO607;T2 - APERTURA Y CIERRE DE UD DESARMABLE, TRES FASES (CTO);JA10136439;Unidad;T2;LELE0502
NF1633;SHO608;T2 - CORTE O REPOSICIÓN DE SERVICIO EN MT ;JA10136439;Unidad;T2;LELE0502
NF1634;SHO610;T2 - AVISAJE SIN ACUSE;JA10136439;Unidad;T2;LELE0502
NF1635;SHO611;T2 - AVISAJE CON ACUSE;JA10136439;Unidad;T2;LELE0502
NF1636;SHO618;T2 - INSPECCION PREVIA DE DESCARGOS  REDES SUBTERRÁNEAS (ZONAS DE DESCONEXIÓN PROGRAMADA);JA10136439;Unidad;T2;LELE0502
NF1637;SHO619;T2 - EFECTUAR HERMETISMO PROTECTORES NETWORK;JA10136439;Unidad;T2;LELE0502
NF1638;SHO620;T2 - REVISIÓN Y MEDICIÓN TIERRAS DE SERVICIO;JA10136439;Unidad;T2;LELE0502
NF1639;CHO112;T2 - CORTE MONOFÁSICO EN POSTE;JA10136439;Unidad;T2;LEII0900
NF1640;CHO113;T2 - CORTE TRIFÁSICO EN POSTE;JA10136439;Unidad;T2;LEII0900
NF1641;CHO114;T2 - SUPLEMENTO CORTE  EN ALTURA (RED DAT/DAM);JA10136439;Unidad;T2;LEII0900
NF1642;CHO115;T2 - RETIRO DE ARRANQUES CLANDESTINOS;JA10136439;Unidad;T2;LEII0900
NF1643;CHO116;T2 - VISITA SIN ACTUACIÓN EN MOTO;JA10136439;Unidad;T2;LEII0900
NF1644;CHO117;T2 - REPOSICIÓN MONOFÁSICO EN CAJA DE MEDIDORES;JA10136439;Unidad;T2;LEII0900
NF1645;CHO118;T2 - REPOSICIÓN POLIFÁSICA EN CAJA DE MEDIDORES;JA10136439;Unidad;T2;LEII0900
NF1646;CHO119;T2 - REPOSICIÓN MONOFASICA O TRIFASICA EN TERMOMAGNÉTICO;JA10136439;Unidad;T2;LEII0900
NF1647;CHO122;T2 - REPOSICIÓN  EN POSTE MONOFASICA;JA10136439;Unidad;T2;LEII0900
NF1648;CHO123;T2 - REPOSICIÓN EN POSTE TRIFASICA;JA10136439;Unidad;T2;LEII0900
NF1649;CHO124;T2 - SUPLEMENTO REPOSICIÓN  EN ALTURA (RED DAT/DAM);JA10136439;Unidad;T2;LEII0900
NF1650;CHO125;T2 - REPOSICIÓN  EN CAMARA, CAJA DE REGISTRO O EMPALME SUBTERRANEO;JA10136439;Unidad;T2;LEII0900
NF1651;CHO126;T2 - CORTE EN CAMARA, CAJA DE REGISTRO O EMPALME SUBTERRANEO;JA10136439;Unidad;T2;LEII0900
NF1652;CHO127;T2 - CORTE MONOFÁSICO EN CAJA DE MEDIDORES;JA10136439;Unidad;T2;LEII0900
NF1653;CHO128;T2 - CORTE POLIFÁSICO EN CAJA DE MEDIDORES;JA10136439;Unidad;T2;LEII0900
NF1654;CHO129;T2 - CORTE MONOFÁSICO O TRIFÁSICO EN TERMOMAGNÉTICO;JA10136439;Unidad;T2;LEII0900
NF1655;CHO130;T2 - CORTE EN MEDICIÓN INDIRECTA;JA10136439;Unidad;T2;LEII0900
NF1656;CHO131;T2 - CORTE EN MEDIA o BAJA TENSIÓN CON RETIRO DE LA CONEXION;JA10136439;Unidad;T2;LEII0900
NF1657;CHO132;T2 - REPOSICIÓN MEDICIÓN INDIRECTA;JA10136439;Unidad;T2;LEII0900
NF1658;CHO133;T2 - REPOSICIÓN EN MEDIA TENSIÓN;JA10136439;Unidad;T2;LEII0900
NF1659;CCO201;T2 - MANTENIMIENTO TELEMEDICIÓN ;JA10136439;Unidad;T2;LEII0900
NF1660;CCO207;T2 - LEVANTAMIENTO DE INFORMACIÒN DE RED ALUMBRADO Y LUMINARIAS;JA10136439;Unidad;T2;LEII0900
NF1661;CCO208;T2 - VERIFICACIÓN DEL VÍNCULO CLIENTE RED AÉREO ;JA10136439;Unidad;T2;LEII0900
NF1662;CCO209;T2 - VERIFICACIÓN DEL VÍNCULO CLIENTE RED AÉREO PUNTUAL ;JA10136439;Unidad;T2;LEII0900
NF1663;CCO214;T2 - ICM LEVANTAMIENTO ZONA POR CENTRO DE DISTRIBUCIÓN;JA10136439;Unidad;T2;LEII0900
NF1664;CCO217;T2 - IBT VERIFICACIÓN DEL VÍNCULO CLIENTE RED SUBTERRÁNEO;JA10136439;Unidad;T2;LEII0900
NF1665;CCO236;T2 - VALIDACIÓN DE FUNCIONAMIENTO DE MEDIDA PARA QUE EL CLIENTE REALICE ADECUACIONES ;JA10136439;Unidad;T2;LEII0900
NF1666;CCO237;T2 - SUPLEMENTO TRABAJO EN ALTURA BT;JA10136439;Unidad;T2;LEII0900
NF1667;CCO238;T2 - INSPECCIÓN COMERCIAL  ESPECIAL OPERACIÓN LIVIANA;JA10136439;Unidad;T2;LEII0900
NF1668;CHO209;T2 - VERIFICACIÓN DE LECTURA;JA10136439;Unidad;T2;LEII0900
NF1669;CCO239;T2 - INSTALACIÓN O REPOSICIÓN DE UN FUSIBLE BT;JA10136439;Unidad;T2;LEII0900
NF1670;CHO220;T2 - INSTALACIÓN MEDICIÓN PROVISIONAL;JA10136439;Unidad;T2;LEII0900
NF1671;CHO221;T2 - RETIRADA MEDICIÓN PROVISIONAL;JA10136439;Unidad;T2;LEII0900
NF1672;CHO222;T2 - INSPECCIÓN  HURTO  MONOFASICA;JA10136439;Unidad;T2;LEII0900
NF1673;CHO223;T2 - INSPECCIÓN  HURTO  BIFASICA;JA10136439;Unidad;T2;LEII0900
NF1674;CHO224;T2 - INSPECCIÓN  HURTO  TRIFASICA;JA10136439;Unidad;T2;LEII0900
NF1675;CHO225;T2 - INSPECCIÓN HURTO EN MEDIDA  SEMIDIRECTA BT;JA10136439;Unidad;T2;LEII0900
NF1676;CHO226;T2 - SUPLEMENTO TRABAJO EN CAMPO DERIVADO DEL HURTO;JA10136439;Unidad;T2;LEII0900
NF1677;CHO227;T2 - SUPLEMENTO HURTOS CON PRESENCIA DE APOYO ADICIONAL;JA10136439;Unidad;T2;LEII0900
NF1678;CHO228;T2 - ANÁLISIS TÉCNICO DE CLIENTES EN OFICINA DERIVADO DEL HURTO;JA10136439;Unidad;T2;LEII0900
NF1679;CHO229;T2 - INSTALACIÓN O RETIRO DE MEDIDOR PARA BALANCE DE CARGAS;JA10136439;Unidad;T2;LEII0900
NF1680;CHO230;T2 - VERIFICACIÓN DE MEDIDA EN EMPALMES MONOFÁSICOS;JA10136439;Unidad;T2;LEII0900
NF1681;CHO231;T2 - VERIFICACIÓN DE MEDIDA EN EMPLAMES BIFÁSICOS;JA10136439;Unidad;T2;LEII0900
NF1682;CHO232;T2 - VERIFICACIÓN DE MEDIDA EN EMPALMES TRIFÁSICOS;JA10136439;Unidad;T2;LEII0900
NF1683;CHO233;T2 - VERIFICACIÓN DE MEDIDA EN MEDICIÓN INDIRECTA;JA10136439;Unidad;T2;LEII0900
NF1684;CHO235;T2 - INSPECCIÓN  HURTO  MONOFASICA CONCENTRADA.;JA10136439;Unidad;T2;LEII0900
NF1685;CHO237;T2 - INSPECCIÓN HURTO EN MEDIDA  INDIRECTA MT;JA10136439;Unidad;T2;LEII0900
NF1686;CHO250;T2 - DIAGNÓSTICO CALIDAD DEL SERVICIO;JA10136439;Unidad;T2;LEII0900
NF1687;CHO251;T2 - MANTENIMIENTO TELECONTROL Y TELEMEDICIÓN ;JA10136439;Unidad;T2;LEII0900
NF1688;CCO135;T2 - ACUERDO EN TUS MANOS MASIVO MOTO;JA10136439;Unidad;T2;LEII0900
NF1689;CCO136;T2 - ACUERDO EN TUS MANOS CAMIONETA;JA10136439;Unidad;T2;LEII0900
NF1690;CCO411;T2 - PERNOCTACIÓN;JA10136439;Unidad;T2;LEII0900
NF1691;CCO412;T2 - DILIGENCIAMIENTO DE FORMATOS ACTUALIZACIÓN HOJAS DE VIDA;JA10136439;Unidad;T2;LEII0900
NF1692;CCO413;T2 - DEFINICION DE MEDIDAS TÉCNICAS POR CLIENTE;JA10136439;Unidad;T2;LEII0900
NF1693;CHO134;T2 - VISITA SIN ACTUACIÓN EN VEHICULO;JA10136439;Unidad;T2;LEII0900
NF1694;CHO402;T2 - PAGO ADICIONAL POR TRABAJOS RELIZADOS EN HORARIO NOCTURNO O EN DIAS FESTIVOS;JA10136439;Puntos;T2;LEII0900
NF1695;CHO404;T2 - INSTALACIÓN SUSTITUCIÓN, INTERCALAR O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO TRIFÁSICO MAYOR DE 100 A;JA10136439;Unidad;T2;LEII0900
NF1696;CHO405;T2 - INSTALACIÓN, SUSTITUCIÓN, INTERCALAR O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO TRIFÁSICO DE 50 HASTA 100 A;JA10136439;Unidad;T2;LEII0900
NF1697;CHO406;T2 - AVISAJE SIN ACUSE;JA10136439;Unidad;T2;LEII0900
NF1698;CHO407;T2 - AVISAJE CON ACUSE;JA10136439;Unidad;T2;LEII0900
NF1699;CHO408;T2 - VISITA TÉCNICA PARA ATENCIÓN DE SOLICITUDES DE CLIENTES O FACTIBILIDADES DE SERVICIO.;JA10136439;Unidad;T2;LEII0900
NF1700;CHO409;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO TRIFÁSICO HASTA 95 KW;JA10136439;Unidad;T2;LEII0900
NF1701;CHO410;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO MONOFÁSICO;JA10136439;Unidad;T2;LEII0900
NF1702;CHO411;T2 - CONSTRUCCIÓN EN ALBAÑILERIA;JA10136439;m2;T2;LEII0900
NF1703;CHO412;T2 - ACTUALIZACIÓN CARTOGRAFICA DE LA RED.;JA10136439;Unidad;T2;LEII0900
NF1704;CHO437;T2 - REPARACIÓN EN ALBAÑILERIA;JA10136439;Unidad;T2;LEII0900
NF1705;CCO512;T2 - INSTALACION, CAMBIO O RETIRO DE CONECTOR TIPO RED;JA10136439;Conjunto;T2;LEII0900
NF1706;CCO529;T2 - ARMARIOS DE 5 HASTA 12  MEDIDORES (INCLUSIVE);JA10136439;Unidad;T2;LEII0900
NF1707;CCO530;T2 - ARMARIOS DE 13 A 24 MEDIDORES (INCLUSIVE);JA10136439;Unidad;T2;LEII0900
NF1708;CCO531;T2 - ARMARIOS DE 2 A 4 MEDIDORES (INCLUSIVE);JA10136439;Unidad;T2;LEII0900
NF1709;CCO535;T2 - SUPLEMENTO POR RETIRO DE CAJAS EMPOTRADAS EN PARED;JA10136439;Unidad;T2;LEII0900
NF1710;CHO501;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2. ;JA10136439;Unidad;T2;LEII0900
NF1711;CHO502;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1712;CHO503;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1713;CHO504;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2 ;JA10136439;Unidad;T2;LEII0900
NF1714;CHO505;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1715;CHO506;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1716;CHO507;"T2 - SUPLEMENTO ACOMETIDAS (RED DAT/ DAM)
";JA10136439;Unidad;T2;LEII0900
NF1717;CHO508;T2 - RETIRO DE ACOMETIDA AÉREA BT;JA10136439;Unidad;T2;LEII0900
NF1718;CHO509;T2 - MANTENIMIENTO MENOR ACOMETIDA;JA10136439;Unidad;T2;LEII0900
NF1719;CHO511;T2 - INSTALACION DE CONEXIONES MASIVAS SUBTERRANEAS (LOTEOS/URBANIZACIONES);JA10136439;Unidad;T2;LEII0900
NF1720;CHO512;T2 - INSTALACION DE CONEXIONES MASIVAS AEREAS (LOTEOS/URBANIZACIONES);JA10136439;Unidad;T2;LEII0900
NF1721;CHO513;T2 - INSTALACIÓN DE CAJA DE EMPALME MONOFASICA;JA10136439;Unidad;T2;LEII0900
NF1722;CHO514;T2 - INSTALACIÓN  DE CAJA DE EMPALME TRIFASICA PARA MEDIDA DIRECTA;JA10136439;Unidad;T2;LEII0900
NF1723;CHO515;T2 - INSTALACIÓN  DE CELDA;JA10136439;Unidad;T2;LEII0900
NF1724;CHO516;T2 - INSTALACIÓN DE EQUIPOS DE MEDIDA EN CELDA BT ;JA10136439;Unidad;T2;LEII0900
NF1725;CHO517;T2 - INSTALACIÓN DE EQUIPOS DE MEDIDA EN CELDA MT ;JA10136439;Unidad;T2;LEII0900
NF1726;CHO518;T2 - INSTALACIÓN DE MEDIDA INDIRECTA BT;JA10136439;Unidad;T2;LEII0900
NF1727;CHO519;T2 - INSTALACIÓN DE MEDIDA INDIRECTA  MT;JA10136439;Unidad;T2;LEII0900
NF1728;CHO522;T2 - SUPLEMENTO POR INSTALACIÓN DE LA CAJA EN LO ALTO DE UN POSTE O CRUCETA;JA10136439;Unidad;T2;LEII0900
NF1729;CHO523;T2 - EJECUCCIÓN DE OBRA CIVIL NICHOS PARA CAJAS DE EMPALME O MEDIDORES;JA10136439;m2;T2;LEII0900
NF1730;CHO524;T2 - RETIRO DE CAJA DE EMPALME MONOFASICA;JA10136439;Unidad;T2;LEII0900
NF1731;CHO526;T2 - INSTALACIÓN DE TUBO EMPOTRADO EN PARED;JA10136439;Unidad;T2;LEII0900
NF1732;CHO527;T2 - INSTALACIÓN DE MÁSTIL PARA ACOMETIDA;JA10136439;Unidad;T2;LEII0900
NF1733;CHO528;T2 - INSTALACIÓN DE TUBO ADOSADO EN PARED ;JA10136439;Unidad;T2;LEII0900
NF1734;CHO530;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT MONOFÁSICO O BIFÁSICO ;JA10136439;Unidad;T2;LEII0900
NF1735;CHO533;T2 - RETIRO DE CAJA DE EMPALME TRIFASICA;JA10136439;Unidad;T2;LEII0900
NF1736;CHO534;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT TRIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2 ;JA10136439;Unidad;T2;LEII0900
NF1737;CHO535;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT TRIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1738;CHO536;T2 - TENDIDO ACOMETDIA SUBTERRÁNEA BT TRIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LEII0900
NF1739;CHO537;T2 - RETIRO  DE ACOMETIDA SUBTERRÁNEA BT;JA10136439;Unidad;T2;LEII0900
NF1740;CHO538;T2 - MANTENIMIENTO MENOR ACOMETIDA SUBTERRÁNEA;JA10136439;Unidad;T2;LEII0900
NF1741;CHO539;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRO DE UNA UNION ARRANQUE DERIVACIÓN O EMPALME EN BT (CABLES);JA10136439;Conjunto;T2;LEII0900
NF1742;CHO541;T2 - MANTENIMIENTO MENOR (TIPO A) DE CAJA;JA10136439;Unidad;T2;LEII0900
NF1743;CHO542;T2 - MANTENIMIENTO MENOR (TIPO B) DE CAJA;JA10136439;Unidad;T2;LEII0900
NF1744;CHO543;T2 - RETIRO MASIVO DE ACOMETIDA AÉREA BT;JA10136439;Unidad;T2;LEII0900
NF1745;CHO544;T2 - TENDIDO MASIVO DE ACOMETIDA AÉREA BT (SECCIÓN MENOR O IGUAL A 36MM2);JA10136439;Unidad;T2;LEII0900
NF1746;CCO606;T2 - DESMANTELAMIENTO  DE INSTALACIONES PARA CUARTO DE ARMARIOS;JA10136439;Unidad;T2;LEII0900
NF1747;CHO607;T2 - INSTALACIÓN DE MEDIDOR MONOFÁSICO;JA10136439;Unidad;T2;LEII0900
NF1748;CHO608;T2 - INSTALACIÓN DE MEDIDOR POLIFÁSICO (BIFÁSICO O TRIFÁSICO);JA10136439;Unidad;T2;LEII0900
NF1749;CHO609;T2 - ACTIVACIÓN DE MEDIDOR DE CLIENTE MEDIDA DIRECTA (INCLUYE CLIENTES PROVISIONALES);JA10136439;Unidad;T2;LEII0900
NF1750;CHO610;T2 - INSTALACIÓN DE EQUIPO DE MEDIDA AEREO PARA EMPALME MT;JA10136439;Unidad;T2;LEII0900
NF1751;CHO611;T2 - INSTALACIÓN DE MEDIDA CONCENTRADA;JA10136439;Unidad;T2;LEII0900
NF1752;CHO612;T2 - INSTALACIÓN DE DISPLAY PARA MEDIDORES ;JA10136439;Unidad;T2;LEII0900
NF1753;CHO613;T2 - RETIRADA DE MEDIDOR BT;JA10136439;Unidad;T2;LEII0900
NF1754;CHO614;T2 - RETIRADA DE MEDIDORES EN EMPALME MT;JA10136439;Unidad;T2;LEII0900
NF1755;CHO615;T2 - ACTIVACIÓN DE MEDIDOR DE CLIENTE, MEDIDA SEMIDIRECTA O INDIRECTA;JA10136439;Unidad;T2;LEII0900
NF1756;CHO616;T2 - INSTALACIÓN O SUSTITUCIÓN DE TRANSFORMADOR DE CORRIENTE O DE POTENCIAL EN MT;JA10136439;Unidad;T2;LEII0900
NF1757;CHO617;T2 - INSTALACIÓN O SUSTITUCIÓN DE TRANSFORMADOR DE CORRIENTE  EN BT ;JA10136439;Unidad;T2;LEII0900
NF1758;CHO622;T2 - RETIRO DE EQUIPO DE MEDIDA AEREO PARA EMPALME MT;JA10136439;Unidad;T2;LEII0900
NF1759;CHO623;T2 - CAMBIO DE MEDIDOR MONOFÁSICO;JA10136439;Unidad;T2;LEII0900
NF1760;CHO624;T2 - CAMBIO DE MEDIDOR POLIFÁSICO (TRIFÁSICO);JA10136439;Unidad;T2;LEII0900
NF1761;CHO734;T2 - OPERACIÓN EN EQUIPOS DE DISTRIBUCIÓN AÉREA MT;JA10136439;Conjunto;T2;LEII0900
NF1762;EHO101;T2 - LOCALIZACIÓN Y REPARACIÓN DE INSTALACIONES ELECTRIZADAS DE LA RED O  MANIOBRAS DE AISLAMIENTO  ANTE LA PRESENCIA DE RIESGO ELÉCTRICO PROPIAS;JA10136439;Unidad;T2;LELE0501
NF1763;EHO102;T2 - LOCALIZACIÓN Y REPARACIÓN DE INSTALACIONES ELECTRIZADAS POR/O DE TERCEROS;JA10136439;Unidad;T2;LELE0501
NF1764;EHO103;T2 - RECORRIDO DE ALIMENTADOR MT POR FALLA O AVISO VEHICULIZADO;JA10136439;km;T2;LELE0501
NF1765;EHO105;T2 - LOCALIZACIÓN DE CABLES BT EN CORTO CIRCUITO Y/O SECCIONADOS;JA10136439;Unidad;T2;LELE0502
NF1766;EHO106;T2 - ATENCION DE EMERGENCIA EN DOMICILIO;JA10136439;Unidad;T2;LELE0501
NF1767;EHO109;T2 - RECORRIDO  DE ALIMENTADOR MT POR FALLA O AVISO A PIE;JA10136439;km;T2;LELE0501
NF1768;EHO110;T2 - DIAGNÓSTICO CALIDAD DEL SERVICIO;JA10136439;Unidad;T2;LELE0501
NF1769;ECO227;T2 - INSTALACION, CAMBIO O RETIRO DE CONECTOR TIPO RED;JA10136439;Conjunto;T2;LELE0501
NF1770;EHO201;T2 - TERMOGRAFIA EN CAMARA DE RED SUBTERRANEA;JA10136439;Cámara;T2;LELE0502
NF1771;ECO235;T2 - INSTALACIÓN O REPOSICIÓN DE UN FUSIBLE BT;JA10136439;Unidad;T2;LELE0501
NF1772;EHO203;T2 - TERMOGRAFIA EN CENTRO DE TRANSFORMACIÓN SUBTERRANEO O SUPERFICIE;JA10136439;Cámara;T2;LELE0502
NF1773;EHO204;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2. ;JA10136439;Unidad;T2;LELE0501
NF1774;EHO205;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LELE0501
NF1775;EHO206;T2 - TENDIDO ACOMETIDA AÉREA BT MONOFÁSICO O BIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LELE0501
NF1776;EHO207;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2 ;JA10136439;Unidad;T2;LELE0501
NF1777;EHO208;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LELE0501
NF1778;EHO209;T2 - TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LELE0501
NF1779;EHO210;"T2 - SUPLEMENTO ACOMETIDAS (RED DAT/ DAM)
";JA10136439;Unidad;T2;LELE0501
NF1780;EHO211;T2 - RETIRO DE ACOMETIDA AÉREA BT;JA10136439;Unidad;T2;LELE0501
NF1781;EHO212;T2 - MANTENIMIENTO MENOR ACOMETIDA;JA10136439;Unidad;T2;LELE0501
NF1782;EHO213;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT MONOFÁSICO O BIFÁSICO;JA10136439;Unidad;T2;LELE0502
NF1783;EHO216;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT TRIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2 ;JA10136439;Unidad;T2;LELE0502
NF1784;EHO217;T2 - TENDIDO ACOMETIDA SUBTERRÁNEA BT TRIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2;JA10136439;Unidad;T2;LELE0502
NF1785;EHO218;T2 - TENDIDO ACOMETDIA SUBTERRÁNEA BT TRIFÁSICO MAYOR O IGUAL A 120 MM2;JA10136439;Unidad;T2;LELE0502
NF1786;EHO219;T2 - RETIRO  DE ACOMETIDA SUBTERRÁNEA BT;JA10136439;Unidad;T2;LELE0502
NF1787;EHO220;T2 - MANTENIMIENTO MENOR ACOMETIDA SUBTERRÁNEA;JA10136439;Unidad;T2;LELE0502
NF1788;EHO222;T2 - INSTALACIÓN SUSTITUCIÓN, INTERCALAR O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO TRIFÁSICO MAYOR DE 100 A;JA10136439;Unidad;T2;LELE0501
NF1789;EHO223;T2 - INSTALACIÓN, SUSTITUCIÓN, INTERCALAR O RETIRADA DE  INTERRUPTOR TERMO MAGNÉTICO TRIFÁSICO DE 50 HASTA 100 A;JA10136439;Unidad;T2;LELE0501
NF1790;EHO224;T2 - REPARACIÓN LINEA MT DE 16 MM2 A 50 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO;JA10136439;Unidad;T2;LELE0501
NF1791;EHO225;T2 - REPARACIÓN EN LÍNEAS AÉREAS DE BT TALES COMO CABLE PRÉ-REUNIDO O PREENSAMBLADO;JA10136439;Unidad;T2;LELE0501
NF1792;EHO226;T2 - REPARACIÓN LINEA MT DE 70MM2 A 120 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO;JA10136439;Unidad;T2;LELE0501
NF1793;EHO228;T2 - INSTAL. CONDUCTORES/CABLES DE  SECCIÓN INFERIOR O IGUAL A 16MM2 DE BT;JA10136439;m de red;T2;LELE0501
NF1794;EHO229;T2 - RETIRAR CONDUCTOR DESDE 16 MM2 hasta 120 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO.;JA10136439;m;T2;LELE0501
NF1795;EHO231;T2 - RETIRAR CONDUCTOR O CABLE TRENZADO SOBRE 120 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO ;JA10136439;m;T2;LELE0501
NF1796;EHO232;T2 - RETIRO DE CONDUCTOR AÉREO BT DESNUDO O PRÉ-REUNIDO O CONDUCTOR AISLADO CUALQUIER CAPACIDAD;JA10136439;m;T2;LELE0501
NF1797;EHO233;T2 - TEMPLAR / TENSIONAR  LOS CONDUCTORES DE CUALQUIER TIPO Y DIMENSIÓN.;JA10136439;Vano;T2;LELE0501
NF1798;EHO234;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRO DE UNA UNION, ARRANQUE DERIVACIÓN O EMPALME EN MT (CABLES);JA10136439;Conjunto;T2;LELE0501
NF1799;EHO235;T2 - INSTALACIÓN, SUSTITUCIÓN O RETIRO DE UNA UNION ARRANQUE DERIVACIÓN O EMPALME EN BT (CABLES);JA10136439;Conjunto;T2;LELE0501
NF1800;EHO236;T2 - INSTALACIÓN DE UN TERMINAL EN CABLES BT;JA10136439;Unidad;T2;LELE0501
NF1801;EHO237;T2 - INSTALACIÓN SUSTITUCIÓN O RETIRO DE UN TERMINAL BIMETALICO BT;JA10136439;Unidad;T2;LELE0501
NF1802;EHO238;T2 - INSTALACION DE ESPACIADORES EN RED AEREA DE MT O BT, CON USO DE CAMION CON CANASTA;JA10136439;Unidad;T2;LELE0501
NF1803;EHO239;T2 - INSTALCION DE ESPACIADORES EN RED AEREA DE MT O BT, A PARTIR DEL SUELO;JA10136439;Unidad;T2;LELE0501
NF1804;EHO240;T2 - INSTALACIÓN O REEMPLAZO DE UNA FASE DE CABLE MONOPOLAR DE CUALQUIER SECCIÓN (COBRE O ALUMINIO) DE MT  EN DUCTO;JA10136439;m;T2;LELE0502
NF1805;ECO236;T2 - INSTALACIÓN O RETIRO DE UN FUSIBLE SUBTERRÁNEO EN BAJA TENSIÓN ;JA10136439;Unidad;T2;LELE0502
NF1806;ECO237;T2 - INSTALACIÓN O RETIRO DE UN FUSIBLE SUBTERRÁNEO EN MT;JA10136439;Unidad;T2;LELE0502
NF1807;EHO243;T2 - CONTENCIÓN DE DERRAMES DE ACEITE POR EMERGENCIA AMBIENTAL.;JA10136439;Unidad;T2;LELE0501
